시점,시도,시군구,미분양수,준공_후_미분양수,준공_전_미분양수
2023.12,서울특별시,강북구,127,54,73
2024.01,서울특별시,강북구,125,52,73
2024.02,서울특별시,강북구,124,51,73
2024.03,서울특별시,강북구,98,50,48
2024.04,서울특별시,강북구,96,48,48
2024.05,서울특별시,강북구,95,47,48
2024.06,서울특별시,강북구,89,41,48
2024.07,서울특별시,강북구,86,39,47
2024.08,서울특별시,강북구,83,36,47
2024.09,서울특별시,강북구,83,36,47
2024.10,서울특별시,강북구,70,23,47
2024.11,서울특별시,강북구,70,23,47
2024.12,서울특별시,강북구,66,19,47
2025.01,서울특별시,강북구,65,18,47
2025.02,서울특별시,강북구,62,15,47
2025.03,서울특별시,강북구,62,15,47
2025.04,서울특별시,강북구,60,13,47
2025.05,서울특별시,강북구,60,13,47
2025.06,서울특별시,강북구,60,13,47
2025.07,서울특별시,강북구,53,6,47
2025.08,서울특별시,강북구,51,4,47
2025.09,서울특별시,강북구,50,3,47
2025.10,서울특별시,강북구,51,4,47
2019.01,서울특별시,강서구,0,0,0
2019.02,서울특별시,강서구,0,0,0
2019.03,서울특별시,강서구,0,0,0
2019.07,서울특별시,강서구,0,0,0
2019.08,서울특별시,강서구,0,0,0
2019.09,서울특별시,강서구,0,0,0
2021.02,서울특별시,강서구,0,0,0
2021.03,서울특별시,강서구,0,0,0
2021.04,서울특별시,강서구,0,0,0
2021.05,서울특별시,강서구,0,0,0
2021.06,서울특별시,강서구,0,0,0
2021.07,서울특별시,강서구,0,0,0
2021.08,서울특별시,강서구,0,0,0
2021.09,서울특별시,강서구,0,0,0
2021.10,서울특별시,강서구,0,0,0
2021.11,서울특별시,강서구,0,0,0
2021.12,서울특별시,강서구,0,0,0
2022.01,서울특별시,강서구,0,0,0
2022.02,서울특별시,강서구,0,0,0
2022.03,서울특별시,강서구,0,0,0
2022.04,서울특별시,강서구,0,0,0
2022.05,서울특별시,강서구,0,0,0
2022.06,서울특별시,강서구,0,0,0
2022.07,서울특별시,강서구,0,0,0
2022.08,서울특별시,강서구,0,0,0
2022.09,서울특별시,강서구,0,0,0
2022.10,서울특별시,강서구,0,0,0
2022.11,서울특별시,강서구,0,0,0
2022.12,서울특별시,강서구,131,131,0
2023.01,서울특별시,강서구,131,131,0
2023.02,서울특별시,강서구,129,129,0
2023.03,서울특별시,강서구,129,129,0
2023.04,서울특별시,강서구,126,126,0
2023.05,서울특별시,강서구,245,120,125
2023.06,서울특별시,강서구,236,236,0
2023.07,서울특별시,강서구,203,203,0
2023.08,서울특별시,강서구,170,170,0
2023.09,서울특별시,강서구,151,151,0
2023.10,서울특별시,강서구,127,127,0
2023.11,서울특별시,강서구,115,115,0
2023.12,서울특별시,강서구,108,108,0
2024.01,서울특별시,강서구,105,105,0
2024.02,서울특별시,강서구,103,103,0
2024.03,서울특별시,강서구,101,101,0
2024.04,서울특별시,강서구,101,101,0
2024.05,서울특별시,강서구,146,146,0
2024.06,서울특별시,강서구,146,146,0
2024.07,서울특별시,강서구,146,146,0
2024.08,서울특별시,강서구,145,145,0
2024.09,서울특별시,강서구,145,145,0
2024.10,서울특별시,강서구,145,145,0
2024.11,서울특별시,강서구,145,145,0
2024.12,서울특별시,강서구,145,145,0
2025.01,서울특별시,강서구,145,145,0
2025.02,서울특별시,강서구,145,145,0
2025.03,서울특별시,강서구,145,145,0
2025.04,서울특별시,강서구,145,145,0
2025.05,서울특별시,강서구,145,145,0
2025.06,서울특별시,강서구,145,145,0
2025.07,서울특별시,강서구,145,145,0
2025.08,서울특별시,강서구,145,145,0
2025.09,서울특별시,강서구,145,145,0
2025.10,서울특별시,강서구,145,145,0
2019.01,서울특별시,광진구,0,0,0
2019.02,서울특별시,광진구,0,0,0
2019.03,서울특별시,광진구,721,14,707
2019.04,서울특별시,광진구,244,17,227
2019.05,서울특별시,광진구,110,9,101
2019.06,서울특별시,광진구,3,9,-6
2019.07,서울특별시,광진구,18,9,9
2019.08,서울특별시,광진구,14,9,5
2019.09,서울특별시,광진구,20,2,18
2019.10,서울특별시,광진구,10,0,10
2019.11,서울특별시,광진구,7,0,7
2019.12,서울특별시,광진구,7,0,7
2020.01,서울특별시,광진구,5,0,5
2020.02,서울특별시,광진구,1,0,1
2020.03,서울특별시,광진구,2,0,2
2020.04,서울특별시,광진구,2,0,2
2020.05,서울특별시,광진구,2,0,2
2020.06,서울특별시,광진구,2,0,2
2020.07,서울특별시,광진구,2,0,2
2020.08,서울특별시,광진구,2,0,2
2020.09,서울특별시,광진구,2,0,2
2020.10,서울특별시,광진구,2,0,2
2020.11,서울특별시,광진구,2,0,2
2020.12,서울특별시,광진구,1,0,1
2021.01,서울특별시,광진구,1,0,1
2021.02,서울특별시,광진구,1,0,1
2021.03,서울특별시,광진구,1,0,1
2021.04,서울특별시,광진구,1,0,1
2021.05,서울특별시,광진구,1,0,1
2021.06,서울특별시,광진구,1,0,1
2021.07,서울특별시,광진구,1,0,1
2021.08,서울특별시,광진구,5,5,0
2021.09,서울특별시,광진구,5,5,0
2021.10,서울특별시,광진구,5,5,0
2021.11,서울특별시,광진구,5,5,0
2021.12,서울특별시,광진구,5,5,0
2022.01,서울특별시,광진구,3,3,0
2022.02,서울특별시,광진구,3,3,0
2022.03,서울특별시,광진구,3,3,0
2022.04,서울특별시,광진구,3,3,0
2022.05,서울특별시,광진구,3,3,0
2022.06,서울특별시,광진구,3,3,0
2022.07,서울특별시,광진구,3,3,0
2022.08,서울특별시,광진구,3,3,0
2022.09,서울특별시,광진구,3,3,0
2022.10,서울특별시,광진구,3,3,0
2022.11,서울특별시,광진구,3,3,0
2022.12,서울특별시,광진구,3,3,0
2023.01,서울특별시,광진구,3,3,0
2023.02,서울특별시,광진구,3,3,0
2023.03,서울특별시,광진구,3,3,0
2023.04,서울특별시,광진구,3,3,0
2023.05,서울특별시,광진구,3,3,0
2023.06,서울특별시,광진구,3,3,0
2023.07,서울특별시,광진구,3,3,0
2023.08,서울특별시,광진구,3,3,0
2023.09,서울특별시,광진구,38,38,0
2023.10,서울특별시,광진구,38,38,0
2023.11,서울특별시,광진구,38,38,0
2023.12,서울특별시,광진구,38,38,0
2024.01,서울특별시,광진구,38,38,0
2024.02,서울특별시,광진구,38,38,0
2024.03,서울특별시,광진구,37,37,0
2024.04,서울특별시,광진구,37,37,0
2024.05,서울특별시,광진구,37,37,0
2024.06,서울특별시,광진구,35,35,0
2024.07,서울특별시,광진구,35,35,0
2024.08,서울특별시,광진구,34,34,0
2024.09,서울특별시,광진구,59,33,26
2024.10,서울특별시,광진구,58,33,25
2024.11,서울특별시,광진구,57,32,25
2024.12,서울특별시,광진구,57,32,25
2025.01,서울특별시,광진구,57,32,25
2025.02,서울특별시,광진구,55,32,23
2025.03,서울특별시,광진구,55,32,23
2025.04,서울특별시,광진구,55,32,23
2025.05,서울특별시,광진구,55,32,23
2025.06,서울특별시,광진구,53,32,21
2025.07,서울특별시,광진구,54,32,22
2025.08,서울특별시,광진구,54,54,0
2025.09,서울특별시,광진구,54,54,0
2025.10,서울특별시,광진구,54,54,0
2019.01,서울특별시,동대문구,0,0,0
2019.02,서울특별시,동대문구,0,0,0
2019.03,서울특별시,동대문구,0,0,0
2019.06,서울특별시,동대문구,75,0,75
2019.07,서울특별시,동대문구,0,0,0
2019.08,서울특별시,동대문구,0,0,0
2019.09,서울특별시,동대문구,0,0,0
2021.02,서울특별시,동대문구,0,0,0
2021.03,서울특별시,동대문구,0,0,0
2021.04,서울특별시,동대문구,0,0,0
2021.05,서울특별시,동대문구,0,0,0
2021.06,서울특별시,동대문구,0,0,0
2021.07,서울특별시,동대문구,0,0,0
2021.08,서울특별시,동대문구,0,0,0
2021.09,서울특별시,동대문구,0,0,0
2021.10,서울특별시,동대문구,0,0,0
2021.11,서울특별시,동대문구,0,0,0
2021.12,서울특별시,동대문구,0,0,0
2022.01,서울특별시,동대문구,0,0,0
2022.02,서울특별시,동대문구,0,0,0
2022.03,서울특별시,동대문구,133,0,133
2022.04,서울특별시,동대문구,95,0,95
2022.05,서울특별시,동대문구,69,0,69
2022.06,서울특별시,동대문구,55,0,55
2022.07,서울특별시,동대문구,52,0,52
2022.08,서울특별시,동대문구,50,0,50
2022.09,서울특별시,동대문구,50,0,50
2022.10,서울특별시,동대문구,50,0,50
2022.11,서울특별시,동대문구,50,0,50
2022.12,서울특별시,동대문구,50,0,50
2023.01,서울특별시,동대문구,52,0,52
2023.02,서울특별시,동대문구,52,0,52
2023.03,서울특별시,동대문구,52,0,52
2023.04,서울특별시,동대문구,52,0,52
2023.05,서울특별시,동대문구,52,0,52
2023.06,서울특별시,동대문구,52,0,52
2023.07,서울특별시,동대문구,52,0,52
2023.08,서울특별시,동대문구,52,0,52
2023.09,서울특별시,동대문구,52,0,52
2023.10,서울특별시,동대문구,52,0,52
2023.11,서울특별시,동대문구,52,0,52
2023.12,서울특별시,동대문구,174,0,174
2024.01,서울특별시,동대문구,170,0,170
2024.02,서울특별시,동대문구,170,0,170
2024.03,서울특별시,동대문구,170,0,170
2024.04,서울특별시,동대문구,170,0,170
2024.05,서울특별시,동대문구,170,0,170
2024.06,서울특별시,동대문구,170,0,170
2024.07,서울특별시,동대문구,170,0,170
2024.08,서울특별시,동대문구,170,0,170
2024.09,서울특별시,동대문구,170,0,170
2024.10,서울특별시,동대문구,170,0,170
2024.11,서울특별시,동대문구,170,0,170
2024.12,서울특별시,동대문구,170,0,170
2025.01,서울특별시,동대문구,170,0,170
2025.02,서울특별시,동대문구,170,0,170
2025.03,서울특별시,동대문구,170,0,170
2025.04,서울특별시,동대문구,170,0,170
2025.05,서울특별시,동대문구,170,0,170
2025.06,서울특별시,동대문구,171,0,171
2025.07,서울특별시,동대문구,171,0,171
2025.08,서울특별시,동대문구,171,53,118
2025.09,서울특별시,동대문구,94,53,41
2025.10,서울특별시,동대문구,67,53,14
2019.01,서울특별시,관악구,0,0,0
2019.02,서울특별시,관악구,0,0,0
2019.03,서울특별시,관악구,0,0,0
2019.07,서울특별시,관악구,0,0,0
2019.08,서울특별시,관악구,0,0,0
2019.09,서울특별시,관악구,0,0,0
2019.12,서울특별시,관악구,0,0,0
2020.01,서울특별시,관악구,0,0,0
2020.02,서울특별시,관악구,0,0,0
2020.03,서울특별시,관악구,0,0,0
2020.04,서울특별시,관악구,0,0,0
2020.05,서울특별시,관악구,0,0,0
2020.06,서울특별시,관악구,0,0,0
2020.07,서울특별시,관악구,0,0,0
2020.08,서울특별시,관악구,0,0,0
2020.09,서울특별시,관악구,0,0,0
2020.10,서울특별시,관악구,0,0,0
2020.11,서울특별시,관악구,0,0,0
2020.12,서울특별시,관악구,0,0,0
2021.01,서울특별시,관악구,0,0,0
2021.02,서울특별시,관악구,0,0,0
2021.03,서울특별시,관악구,0,0,0
2021.04,서울특별시,관악구,0,0,0
2021.05,서울특별시,관악구,0,0,0
2021.06,서울특별시,관악구,0,0,0
2021.07,서울특별시,관악구,0,0,0
2021.08,서울특별시,관악구,0,0,0
2021.09,서울특별시,관악구,0,0,0
2021.10,서울특별시,관악구,0,0,0
2021.11,서울특별시,관악구,0,0,0
2021.12,서울특별시,관악구,0,0,0
2022.01,서울특별시,관악구,0,0,0
2022.02,서울특별시,관악구,0,0,0
2022.03,서울특별시,관악구,0,0,0
2022.04,서울특별시,관악구,0,0,0
2022.05,서울특별시,관악구,0,0,0
2022.06,서울특별시,관악구,0,0,0
2022.07,서울특별시,관악구,0,0,0
2022.08,서울특별시,관악구,0,0,0
2022.09,서울특별시,관악구,0,0,0
2022.10,서울특별시,관악구,0,0,0
2022.11,서울특별시,관악구,0,0,0
2022.12,서울특별시,관악구,0,0,0
2023.01,서울특별시,관악구,0,0,0
2023.02,서울특별시,관악구,0,0,0
2023.03,서울특별시,관악구,0,0,0
2023.04,서울특별시,관악구,0,0,0
2023.05,서울특별시,관악구,0,0,0
2023.06,서울특별시,관악구,0,0,0
2023.07,서울특별시,관악구,0,0,0
2023.08,서울특별시,관악구,0,0,0
2023.09,서울특별시,관악구,0,0,0
2023.10,서울특별시,관악구,0,0,0
2023.11,서울특별시,관악구,0,0,0
2023.12,서울특별시,관악구,0,0,0
2024.01,서울특별시,관악구,0,0,0
2024.02,서울특별시,관악구,0,0,0
2024.03,서울특별시,관악구,0,0,0
2024.04,서울특별시,관악구,0,0,0
2024.05,서울특별시,관악구,0,0,0
2024.06,서울특별시,관악구,0,0,0
2024.07,서울특별시,관악구,0,0,0
2024.08,서울특별시,관악구,0,0,0
2024.09,서울특별시,관악구,0,0,0
2024.10,서울특별시,관악구,0,0,0
2024.11,서울특별시,관악구,0,0,0
2024.12,서울특별시,관악구,0,0,0
2025.01,서울특별시,관악구,4,4,0
2025.02,서울특별시,관악구,4,4,0
2025.03,서울특별시,관악구,4,4,0
2025.04,서울특별시,관악구,4,4,0
2025.05,서울특별시,관악구,4,4,0
2025.06,서울특별시,관악구,4,4,0
2025.07,서울특별시,관악구,4,4,0
2025.08,서울특별시,관악구,4,4,0
2025.09,서울특별시,관악구,4,4,0
2025.10,서울특별시,관악구,4,4,0
2019.01,서울특별시,중랑구,0,0,0
2019.02,서울특별시,중랑구,0,0,0
2019.03,서울특별시,중랑구,0,0,0
2019.07,서울특별시,중랑구,0,0,0
2019.08,서울특별시,중랑구,0,0,0
2019.09,서울특별시,중랑구,0,0,0
2021.02,서울특별시,중랑구,0,0,0
2021.03,서울특별시,중랑구,0,0,0
2021.04,서울특별시,중랑구,0,0,0
2021.05,서울특별시,중랑구,0,0,0
2021.06,서울특별시,중랑구,0,0,0
2021.07,서울특별시,중랑구,0,0,0
2021.08,서울특별시,중랑구,0,0,0
2021.09,서울특별시,중랑구,0,0,0
2021.10,서울특별시,중랑구,0,0,0
2021.11,서울특별시,중랑구,0,0,0
2021.12,서울특별시,중랑구,0,0,0
2022.01,서울특별시,중랑구,0,0,0
2022.02,서울특별시,중랑구,0,0,0
2022.03,서울특별시,중랑구,0,0,0
2022.04,서울특별시,중랑구,0,0,0
2022.05,서울특별시,중랑구,0,0,0
2022.06,서울특별시,중랑구,0,0,0
2022.07,서울특별시,중랑구,0,0,0
2022.08,서울특별시,중랑구,0,0,0
2022.09,서울특별시,중랑구,0,0,0
2022.10,서울특별시,중랑구,0,0,0
2022.11,서울특별시,중랑구,0,0,0
2022.12,서울특별시,중랑구,0,0,0
2023.01,서울특별시,중랑구,0,0,0
2023.02,서울특별시,중랑구,0,0,0
2023.03,서울특별시,중랑구,0,0,0
2023.04,서울특별시,중랑구,0,0,0
2023.05,서울특별시,중랑구,0,0,0
2023.06,서울특별시,중랑구,0,0,0
2023.07,서울특별시,중랑구,0,0,0
2023.08,서울특별시,중랑구,0,0,0
2023.09,서울특별시,중랑구,0,0,0
2023.10,서울특별시,중랑구,0,0,0
2023.11,서울특별시,중랑구,0,0,0
2023.12,서울특별시,중랑구,0,0,0
2024.01,서울특별시,중랑구,0,0,0
2024.02,서울특별시,중랑구,0,0,0
2024.03,서울특별시,중랑구,0,0,0
2024.04,서울특별시,중랑구,0,0,0
2024.05,서울특별시,중랑구,0,0,0
2024.06,서울특별시,중랑구,0,0,0
2024.07,서울특별시,중랑구,0,0,0
2024.08,서울특별시,중랑구,0,0,0
2024.09,서울특별시,중랑구,0,0,0
2024.10,서울특별시,중랑구,0,0,0
2024.11,서울특별시,중랑구,0,0,0
2024.12,서울특별시,중랑구,0,0,0
2025.01,서울특별시,중랑구,267,0,267
2025.02,서울특별시,중랑구,51,0,51
2025.03,서울특별시,중랑구,0,0,0
2025.04,서울특별시,중랑구,0,0,0
2025.05,서울특별시,중랑구,0,0,0
2025.06,서울특별시,중랑구,0,0,0
2025.07,서울특별시,중랑구,0,0,0
2025.08,서울특별시,중랑구,0,0,0
2025.09,서울특별시,중랑구,0,0,0
2025.10,서울특별시,중랑구,0,0,0
2019.01,서울특별시,구로구,0,0,0
2019.02,서울특별시,구로구,0,0,0
2019.03,서울특별시,구로구,0,0,0
2019.07,서울특별시,구로구,0,0,0
2019.08,서울특별시,구로구,0,0,0
2019.09,서울특별시,구로구,0,0,0
2021.02,서울특별시,구로구,39,39,0
2021.03,서울특별시,구로구,34,34,0
2021.04,서울특별시,구로구,28,28,0
2021.05,서울특별시,구로구,23,23,0
2021.06,서울특별시,구로구,17,17,0
2021.07,서울특별시,구로구,11,11,0
2021.08,서울특별시,구로구,4,4,0
2021.09,서울특별시,구로구,4,4,0
2021.10,서울특별시,구로구,4,4,0
2021.11,서울특별시,구로구,1,1,0
2021.12,서울특별시,구로구,1,1,0
2022.01,서울특별시,구로구,1,1,0
2022.02,서울특별시,구로구,1,1,0
2022.03,서울특별시,구로구,1,1,0
2022.04,서울특별시,구로구,29,1,28
2022.05,서울특별시,구로구,4,1,3
2022.06,서울특별시,구로구,1,1,0
2022.07,서울특별시,구로구,1,1,0
2022.08,서울특별시,구로구,1,1,0
2022.09,서울특별시,구로구,69,0,69
2022.10,서울특별시,구로구,193,0,193
2022.11,서울특별시,구로구,193,0,193
2022.12,서울특별시,구로구,191,0,191
2023.01,서울특별시,구로구,191,0,191
2023.02,서울특별시,구로구,191,0,191
2023.03,서울특별시,구로구,89,0,89
2023.04,서울특별시,구로구,88,0,88
2023.05,서울특별시,구로구,81,0,81
2023.06,서울특별시,구로구,67,0,67
2023.07,서울특별시,구로구,63,0,63
2023.08,서울특별시,구로구,62,0,62
2023.09,서울특별시,구로구,58,0,58
2023.10,서울특별시,구로구,55,0,55
2023.11,서울특별시,구로구,52,0,52
2023.12,서울특별시,구로구,51,0,51
2024.01,서울특별시,구로구,45,0,45
2024.02,서울특별시,구로구,45,0,45
2024.03,서울특별시,구로구,40,0,40
2024.04,서울특별시,구로구,39,0,39
2024.05,서울특별시,구로구,38,0,38
2024.06,서울특별시,구로구,38,0,38
2024.07,서울특별시,구로구,38,0,38
2024.08,서울특별시,구로구,38,0,38
2024.09,서울특별시,구로구,36,21,15
2024.10,서울특별시,구로구,28,21,7
2024.11,서울특별시,구로구,28,21,7
2024.12,서울특별시,구로구,66,60,6
2025.01,서울특별시,구로구,64,59,5
2025.02,서울특별시,구로구,64,59,5
2025.03,서울특별시,구로구,64,59,5
2025.04,서울특별시,구로구,63,59,4
2025.05,서울특별시,구로구,63,59,4
2025.06,서울특별시,구로구,63,59,4
2025.07,서울특별시,구로구,63,59,4
2025.08,서울특별시,구로구,63,59,4
2025.09,서울특별시,구로구,134,63,71
2025.10,서울특별시,구로구,134,63,71
2019.01,서울특별시,성북구,0,0,0
2019.02,서울특별시,성북구,0,0,0
2019.03,서울특별시,성북구,0,0,0
2019.07,서울특별시,성북구,0,0,0
2019.08,서울특별시,성북구,0,0,0
2019.09,서울특별시,성북구,0,0,0
2021.02,서울특별시,성북구,0,0,0
2021.03,서울특별시,성북구,0,0,0
2021.04,서울특별시,성북구,0,0,0
2021.05,서울특별시,성북구,0,0,0
2021.06,서울특별시,성북구,0,0,0
2021.07,서울특별시,성북구,0,0,0
2021.08,서울특별시,성북구,0,0,0
2021.09,서울특별시,성북구,0,0,0
2021.10,서울특별시,성북구,0,0,0
2021.11,서울특별시,성북구,0,0,0
2021.12,서울특별시,성북구,0,0,0
2022.01,서울특별시,성북구,0,0,0
2022.02,서울특별시,성북구,0,0,0
2022.03,서울특별시,성북구,0,0,0
2022.04,서울특별시,성북구,0,0,0
2022.05,서울특별시,성북구,0,0,0
2022.06,서울특별시,성북구,0,0,0
2022.07,서울특별시,성북구,0,0,0
2022.08,서울특별시,성북구,0,0,0
2022.09,서울특별시,성북구,0,0,0
2022.10,서울특별시,성북구,0,0,0
2022.11,서울특별시,성북구,0,0,0
2022.12,서울특별시,성북구,0,0,0
2023.01,서울특별시,성북구,0,0,0
2023.02,서울특별시,성북구,0,0,0
2023.03,서울특별시,성북구,0,0,0
2023.04,서울특별시,성북구,0,0,0
2023.05,서울특별시,성북구,0,0,0
2023.06,서울특별시,성북구,0,0,0
2023.07,서울특별시,성북구,0,0,0
2023.08,서울특별시,성북구,0,0,0
2023.09,서울특별시,성북구,0,0,0
2023.10,서울특별시,성북구,0,0,0
2023.11,서울특별시,성북구,0,0,0
2023.12,서울특별시,성북구,0,0,0
2024.01,서울특별시,성북구,0,0,0
2024.02,서울특별시,성북구,0,0,0
2024.03,서울특별시,성북구,0,0,0
2024.04,서울특별시,성북구,0,0,0
2024.05,서울특별시,성북구,0,0,0
2024.06,서울특별시,성북구,0,0,0
2024.07,서울특별시,성북구,0,0,0
2024.08,서울특별시,성북구,0,0,0
2024.09,서울특별시,성북구,0,0,0
2024.10,서울특별시,성북구,0,0,0
2024.11,서울특별시,성북구,0,0,0
2024.12,서울특별시,성북구,0,0,0
2025.01,서울특별시,성북구,134,0,134
2025.02,서울특별시,성북구,1,0,1
2025.03,서울특별시,성북구,0,0,0
2025.04,서울특별시,성북구,0,0,0
2025.05,서울특별시,성북구,0,0,0
2025.06,서울특별시,성북구,0,0,0
2025.07,서울특별시,성북구,0,0,0
2025.08,서울특별시,성북구,0,0,0
2025.09,서울특별시,성북구,0,0,0
2025.10,서울특별시,성북구,0,0,0
2019.01,서울특별시,금천구,0,0,0
2019.02,서울특별시,금천구,0,0,0
2019.03,서울특별시,금천구,0,0,0
2019.07,서울특별시,금천구,0,0,0
2019.08,서울특별시,금천구,0,0,0
2019.09,서울특별시,금천구,0,0,0
2021.02,서울특별시,금천구,0,0,0
2021.03,서울특별시,금천구,0,0,0
2021.04,서울특별시,금천구,0,0,0
2021.05,서울특별시,금천구,0,0,0
2021.06,서울특별시,금천구,0,0,0
2021.07,서울특별시,금천구,0,0,0
2021.08,서울특별시,금천구,0,0,0
2021.09,서울특별시,금천구,0,0,0
2021.10,서울특별시,금천구,0,0,0
2021.11,서울특별시,금천구,0,0,0
2021.12,서울특별시,금천구,0,0,0
2022.01,서울특별시,금천구,0,0,0
2022.02,서울특별시,금천구,0,0,0
2022.03,서울특별시,금천구,0,0,0
2022.04,서울특별시,금천구,0,0,0
2022.05,서울특별시,금천구,0,0,0
2022.06,서울특별시,금천구,0,0,0
2022.07,서울특별시,금천구,0,0,0
2022.08,서울특별시,금천구,34,34,0
2022.09,서울특별시,금천구,34,34,0
2022.10,서울특별시,금천구,12,12,0
2022.11,서울특별시,금천구,12,12,0
2022.12,서울특별시,금천구,12,12,0
2023.01,서울특별시,금천구,12,12,0
2023.02,서울특별시,금천구,12,12,0
2023.03,서울특별시,금천구,12,12,0
2023.04,서울특별시,금천구,34,34,0
2023.05,서울특별시,금천구,34,34,0
2023.06,서울특별시,금천구,34,34,0
2023.07,서울특별시,금천구,34,34,0
2023.08,서울특별시,금천구,34,34,0
2023.09,서울특별시,금천구,33,33,0
2023.10,서울특별시,금천구,32,32,0
2023.11,서울특별시,금천구,32,32,0
2023.12,서울특별시,금천구,29,29,0
2024.01,서울특별시,금천구,28,28,0
2024.02,서울특별시,금천구,28,28,0
2024.03,서울특별시,금천구,24,24,0
2024.04,서울특별시,금천구,22,22,0
2024.05,서울특별시,금천구,20,20,0
2024.06,서울특별시,금천구,18,18,0
2024.07,서울특별시,금천구,17,17,0
2024.08,서울특별시,금천구,16,16,0
2024.09,서울특별시,금천구,16,16,0
2024.10,서울특별시,금천구,15,15,0
2024.11,서울특별시,금천구,13,13,0
2024.12,서울특별시,금천구,11,11,0
2025.01,서울특별시,금천구,9,9,0
2025.02,서울특별시,금천구,9,9,0
2025.03,서울특별시,금천구,9,9,0
2025.04,서울특별시,금천구,8,8,0
2025.05,서울특별시,금천구,8,8,0
2025.06,서울특별시,금천구,8,8,0
2025.07,서울특별시,금천구,8,8,0
2025.08,서울특별시,금천구,8,8,0
2025.09,서울특별시,금천구,8,8,0
2025.10,서울특별시,금천구,8,8,0
2019.01,서울특별시,노원구,0,0,0
2019.02,서울특별시,노원구,0,0,0
2019.03,서울특별시,노원구,0,0,0
2019.07,서울특별시,노원구,0,0,0
2019.08,서울특별시,노원구,0,0,0
2019.09,서울특별시,노원구,0,0,0
2021.02,서울특별시,노원구,0,0,0
2021.03,서울특별시,노원구,0,0,0
2021.04,서울특별시,노원구,0,0,0
2021.05,서울특별시,노원구,0,0,0
2021.06,서울특별시,노원구,0,0,0
2021.07,서울특별시,노원구,0,0,0
2021.08,서울특별시,노원구,0,0,0
2021.09,서울특별시,노원구,0,0,0
2021.10,서울특별시,노원구,0,0,0
2021.11,서울특별시,노원구,0,0,0
2021.12,서울특별시,노원구,0,0,0
2022.01,서울특별시,노원구,0,0,0
2022.02,서울특별시,노원구,0,0,0
2022.03,서울특별시,노원구,0,0,0
2022.04,서울특별시,노원구,0,0,0
2022.05,서울특별시,노원구,0,0,0
2022.06,서울특별시,노원구,0,0,0
2022.07,서울특별시,노원구,0,0,0
2022.08,서울특별시,노원구,0,0,0
2022.09,서울특별시,노원구,0,0,0
2022.10,서울특별시,노원구,0,0,0
2022.11,서울특별시,노원구,0,0,0
2022.12,서울특별시,노원구,0,0,0
2023.01,서울특별시,노원구,0,0,0
2023.02,서울특별시,노원구,0,0,0
2023.03,서울특별시,노원구,0,0,0
2023.04,서울특별시,노원구,0,0,0
2023.05,서울특별시,노원구,0,0,0
2023.06,서울특별시,노원구,0,0,0
2023.07,서울특별시,노원구,0,0,0
2023.08,서울특별시,노원구,0,0,0
2023.09,서울특별시,노원구,0,0,0
2023.10,서울특별시,노원구,0,0,0
2023.11,서울특별시,노원구,0,0,0
2023.12,서울특별시,노원구,0,0,0
2024.01,서울특별시,노원구,0,0,0
2024.02,서울특별시,노원구,0,0,0
2024.03,서울특별시,노원구,0,0,0
2024.04,서울특별시,노원구,0,0,0
2024.05,서울특별시,노원구,0,0,0
2024.06,서울특별시,노원구,0,0,0
2024.07,서울특별시,노원구,0,0,0
2024.08,서울특별시,노원구,0,0,0
2024.09,서울특별시,노원구,0,0,0
2024.10,서울특별시,노원구,0,0,0
2024.11,서울특별시,노원구,0,0,0
2024.12,서울특별시,노원구,0,0,0
2025.01,서울특별시,노원구,0,0,0
2025.02,서울특별시,노원구,0,0,0
2025.03,서울특별시,노원구,0,0,0
2025.04,서울특별시,노원구,0,0,0
2025.05,서울특별시,노원구,0,0,0
2025.06,서울특별시,노원구,0,0,0
2025.07,서울특별시,노원구,0,0,0
2025.08,서울특별시,노원구,0,0,0
2025.09,서울특별시,노원구,0,0,0
2025.10,서울특별시,노원구,0,0,0
2019.01,서울특별시,도봉구,0,0,0
2019.02,서울특별시,도봉구,5,5,0
2019.03,서울특별시,도봉구,5,5,0
2019.04,서울특별시,도봉구,5,5,0
2019.05,서울특별시,도봉구,5,5,0
2019.06,서울특별시,도봉구,5,5,0
2019.07,서울특별시,도봉구,5,5,0
2019.08,서울특별시,도봉구,24,24,0
2019.09,서울특별시,도봉구,22,22,0
2019.10,서울특별시,도봉구,18,18,0
2019.11,서울특별시,도봉구,17,17,0
2019.12,서울특별시,도봉구,15,15,0
2020.01,서울특별시,도봉구,11,11,0
2020.02,서울특별시,도봉구,10,10,0
2020.03,서울특별시,도봉구,9,9,0
2020.04,서울특별시,도봉구,9,9,0
2020.05,서울특별시,도봉구,6,6,0
2020.06,서울특별시,도봉구,6,6,0
2020.07,서울특별시,도봉구,6,6,0
2020.08,서울특별시,도봉구,4,4,0
2020.09,서울특별시,도봉구,2,2,0
2020.10,서울특별시,도봉구,0,0,0
2020.11,서울특별시,도봉구,0,0,0
2020.12,서울특별시,도봉구,0,0,0
2021.01,서울특별시,도봉구,0,0,0
2021.02,서울특별시,도봉구,0,0,0
2021.03,서울특별시,도봉구,0,0,0
2021.04,서울특별시,도봉구,0,0,0
2021.05,서울특별시,도봉구,0,0,0
2021.06,서울특별시,도봉구,0,0,0
2021.07,서울특별시,도봉구,0,0,0
2021.08,서울특별시,도봉구,0,0,0
2021.09,서울특별시,도봉구,0,0,0
