시점,시도,시군구,미분양수
2013.10,강원특별자치도,인제군,25
2013.11,강원특별자치도,인제군,25
2013.12,강원특별자치도,인제군,25
2014.01,강원특별자치도,인제군,25
2014.02,강원특별자치도,인제군,25
2014.03,강원특별자치도,인제군,25
2014.04,강원특별자치도,인제군,25
2014.05,강원특별자치도,인제군,25
2014.06,강원특별자치도,인제군,25
2014.07,강원특별자치도,인제군,23
2014.08,강원특별자치도,인제군,23
2014.09,강원특별자치도,인제군,20
2014.10,강원특별자치도,인제군,18
2014.11,강원특별자치도,인제군,17
2014.12,강원특별자치도,인제군,17
2015.01,강원특별자치도,인제군,10
2015.02,강원특별자치도,인제군,8
2015.03,강원특별자치도,인제군,8
2015.04,강원특별자치도,인제군,8
2015.05,강원특별자치도,인제군,6
2015.06,강원특별자치도,인제군,5
2015.07,강원특별자치도,인제군,4
2015.08,강원특별자치도,인제군,4
2015.09,강원특별자치도,인제군,2
2015.10,강원특별자치도,인제군,0
2015.11,강원특별자치도,인제군,0
2015.12,강원특별자치도,인제군,0
2010.01,강원특별자치도,고성군,116
2010.02,강원특별자치도,고성군,116
2010.03,강원특별자치도,고성군,116
2010.04,강원특별자치도,고성군,116
2010.05,강원특별자치도,고성군,116
2010.06,강원특별자치도,고성군,115
2010.07,강원특별자치도,고성군,115
2010.08,강원특별자치도,고성군,114
2010.09,강원특별자치도,고성군,113
2010.10,강원특별자치도,고성군,112
2010.11,강원특별자치도,고성군,112
2010.12,강원특별자치도,고성군,112
2011.01,강원특별자치도,고성군,112
2011.02,강원특별자치도,고성군,111
2011.03,강원특별자치도,고성군,111
2011.04,강원특별자치도,고성군,111
2011.05,강원특별자치도,고성군,111
2011.06,강원특별자치도,고성군,111
2011.07,강원특별자치도,고성군,111
2011.08,강원특별자치도,고성군,111
2011.09,강원특별자치도,고성군,111
2011.10,강원특별자치도,고성군,111
2011.11,강원특별자치도,고성군,111
2011.12,강원특별자치도,고성군,98
2012.01,강원특별자치도,고성군,98
2012.02,강원특별자치도,고성군,98
2012.03,강원특별자치도,고성군,98
2012.04,강원특별자치도,고성군,98
2012.05,강원특별자치도,고성군,98
2012.06,강원특별자치도,고성군,98
2012.07,강원특별자치도,고성군,98
2012.08,강원특별자치도,고성군,98
2012.09,강원특별자치도,고성군,98
2012.10,강원특별자치도,고성군,98
2012.11,강원특별자치도,고성군,84
2012.12,강원특별자치도,고성군,84
2013.01,강원특별자치도,고성군,84
2013.02,강원특별자치도,고성군,84
2013.03,강원특별자치도,고성군,84
2013.04,강원특별자치도,고성군,84
2013.05,강원특별자치도,고성군,84
2013.06,강원특별자치도,고성군,84
2013.07,강원특별자치도,고성군,84
2013.08,강원특별자치도,고성군,84
2013.09,강원특별자치도,고성군,84
2013.10,강원특별자치도,고성군,84
2013.11,강원특별자치도,고성군,84
2013.12,강원특별자치도,고성군,84
2014.01,강원특별자치도,고성군,84
2014.02,강원특별자치도,고성군,84
2014.03,강원특별자치도,고성군,84
2014.04,강원특별자치도,고성군,84
2014.05,강원특별자치도,고성군,84
2014.06,강원특별자치도,고성군,84
2014.07,강원특별자치도,고성군,84
2014.08,강원특별자치도,고성군,84
2014.09,강원특별자치도,고성군,84
2014.10,강원특별자치도,고성군,84
2014.11,강원특별자치도,고성군,84
2014.12,강원특별자치도,고성군,69
2015.01,강원특별자치도,고성군,69
2015.02,강원특별자치도,고성군,69
2015.03,강원특별자치도,고성군,69
2015.04,강원특별자치도,고성군,69
2015.05,강원특별자치도,고성군,69
2015.06,강원특별자치도,고성군,69
2015.07,강원특별자치도,고성군,69
2015.08,강원특별자치도,고성군,69
2015.09,강원특별자치도,고성군,69
2015.10,강원특별자치도,고성군,69
2015.11,강원특별자치도,고성군,69
2015.12,강원특별자치도,고성군,60
2010.01,강원특별자치도,양양군,68
2010.02,강원특별자치도,양양군,68
2010.03,강원특별자치도,양양군,68
2010.04,강원특별자치도,양양군,68
2010.05,강원특별자치도,양양군,68
2010.06,강원특별자치도,양양군,68
2010.07,강원특별자치도,양양군,68
2010.08,강원특별자치도,양양군,68
2010.09,강원특별자치도,양양군,67
2010.10,강원특별자치도,양양군,44
2010.11,강원특별자치도,양양군,21
2010.12,강원특별자치도,양양군,20
2011.01,강원특별자치도,양양군,19
2011.02,강원특별자치도,양양군,19
2011.03,강원특별자치도,양양군,19
2011.04,강원특별자치도,양양군,19
2011.05,강원특별자치도,양양군,19
2011.06,강원특별자치도,양양군,19
2011.07,강원특별자치도,양양군,19
2011.08,강원특별자치도,양양군,19
2011.09,강원특별자치도,양양군,19
2011.10,강원특별자치도,양양군,19
2011.11,강원특별자치도,양양군,19
2011.12,강원특별자치도,양양군,19
2012.01,강원특별자치도,양양군,19
2012.02,강원특별자치도,양양군,19
2012.03,강원특별자치도,양양군,19
2012.04,강원특별자치도,양양군,3
2012.05,강원특별자치도,양양군,3
2012.06,강원특별자치도,양양군,1
2012.07,강원특별자치도,양양군,1
2012.08,강원특별자치도,양양군,1
2012.09,강원특별자치도,양양군,1
2012.10,강원특별자치도,양양군,1
2012.11,강원특별자치도,양양군,1
2012.12,강원특별자치도,양양군,1
2013.01,강원특별자치도,양양군,1
2013.02,강원특별자치도,양양군,1
2013.03,강원특별자치도,양양군,0
2013.04,강원특별자치도,양양군,1
2013.05,강원특별자치도,양양군,1
2013.06,강원특별자치도,양양군,1
2013.07,강원특별자치도,양양군,1
2013.08,강원특별자치도,양양군,1
2013.09,강원특별자치도,양양군,1
2013.10,강원특별자치도,양양군,1
2013.11,강원특별자치도,양양군,1
2013.12,강원특별자치도,양양군,1
2014.01,강원특별자치도,양양군,1
2014.02,강원특별자치도,양양군,1
2014.03,강원특별자치도,양양군,1
2014.04,강원특별자치도,양양군,1
2014.05,강원특별자치도,양양군,1
2014.06,강원특별자치도,양양군,0
2014.07,강원특별자치도,양양군,0
2014.08,강원특별자치도,양양군,0
2014.09,강원특별자치도,양양군,0
2014.10,강원특별자치도,양양군,0
2014.11,강원특별자치도,양양군,0
2014.12,강원특별자치도,양양군,0
2015.01,강원특별자치도,양양군,0
2015.02,강원특별자치도,양양군,0
2015.03,강원특별자치도,양양군,0
2015.04,강원특별자치도,양양군,0
2015.05,강원특별자치도,양양군,0
2015.06,강원특별자치도,양양군,0
2015.07,강원특별자치도,양양군,0
2015.08,강원특별자치도,양양군,0
2015.09,강원특별자치도,양양군,0
2015.10,강원특별자치도,양양군,0
2015.11,강원특별자치도,양양군,0
2015.12,강원특별자치도,양양군,0
2016.01,강원특별자치도,춘천시,351
2016.02,강원특별자치도,춘천시,351
2016.03,강원특별자치도,춘천시,351
2016.04,강원특별자치도,춘천시,317
2016.05,강원특별자치도,춘천시,317
2016.06,강원특별자치도,춘천시,316
2016.07,강원특별자치도,춘천시,316
2016.08,강원특별자치도,춘천시,314
2016.09,강원특별자치도,춘천시,303
2016.10,강원특별자치도,춘천시,302
2016.11,강원특별자치도,춘천시,272
2016.12,강원특별자치도,춘천시,272
2017.01,강원특별자치도,춘천시,267
2017.02,강원특별자치도,춘천시,264
2017.03,강원특별자치도,춘천시,264
2017.04,강원특별자치도,춘천시,262
2017.05,강원특별자치도,춘천시,257
2017.06,강원특별자치도,춘천시,251
2017.07,강원특별자치도,춘천시,248
2017.08,강원특별자치도,춘천시,246
2017.09,강원특별자치도,춘천시,246
2017.10,강원특별자치도,춘천시,240
2017.11,강원특별자치도,춘천시,240
2017.12,강원특별자치도,춘천시,240
2018.01,강원특별자치도,춘천시,237
2018.02,강원특별자치도,춘천시,236
2018.03,강원특별자치도,춘천시,236
2018.04,강원특별자치도,춘천시,228
2018.05,강원특별자치도,춘천시,228
2018.06,강원특별자치도,춘천시,228
2018.07,강원특별자치도,춘천시,228
2018.08,강원특별자치도,춘천시,228
2018.09,강원특별자치도,춘천시,228
2018.10,강원특별자치도,춘천시,227
2018.11,강원특별자치도,춘천시,205
2018.12,강원특별자치도,춘천시,203
2019.01,강원특별자치도,춘천시,203
2019.02,강원특별자치도,춘천시,203
2019.03,강원특별자치도,춘천시,203
2019.04,강원특별자치도,춘천시,203
2019.05,강원특별자치도,춘천시,203
2019.06,강원특별자치도,춘천시,203
2019.07,강원특별자치도,춘천시,203
2019.08,강원특별자치도,춘천시,211
2019.09,강원특별자치도,춘천시,210
2019.10,강원특별자치도,춘천시,208
2019.11,강원특별자치도,춘천시,200
2019.12,강원특별자치도,춘천시,199
2020.01,강원특별자치도,춘천시,199
2020.02,강원특별자치도,춘천시,199
2020.03,강원특별자치도,춘천시,199
2020.04,강원특별자치도,춘천시,199
2020.05,강원특별자치도,춘천시,199
2020.06,강원특별자치도,춘천시,199
2020.07,강원특별자치도,춘천시,199
2020.08,강원특별자치도,춘천시,200
2020.09,강원특별자치도,춘천시,200
2020.10,강원특별자치도,춘천시,200
2020.11,강원특별자치도,춘천시,200
2020.12,강원특별자치도,춘천시,200
2016.01,강원특별자치도,원주시,6
2016.02,강원특별자치도,원주시,6
2016.03,강원특별자치도,원주시,6
2016.04,강원특별자치도,원주시,6
2016.05,강원특별자치도,원주시,6
2016.06,강원특별자치도,원주시,4
2016.07,강원특별자치도,원주시,4
2016.08,강원특별자치도,원주시,4
2016.09,강원특별자치도,원주시,4
2016.10,강원특별자치도,원주시,8
2016.11,강원특별자치도,원주시,7
2016.12,강원특별자치도,원주시,6
2017.01,강원특별자치도,원주시,3
2017.02,강원특별자치도,원주시,3
2017.03,강원특별자치도,원주시,3
2017.04,강원특별자치도,원주시,3
2017.05,강원특별자치도,원주시,3
2017.06,강원특별자치도,원주시,3
2017.07,강원특별자치도,원주시,3
2017.08,강원특별자치도,원주시,3
2017.09,강원특별자치도,원주시,3
2017.10,강원특별자치도,원주시,3
2017.11,강원특별자치도,원주시,3
2017.12,강원특별자치도,원주시,3
2018.01,강원특별자치도,원주시,3
2018.02,강원특별자치도,원주시,3
2018.03,강원특별자치도,원주시,3
2018.04,강원특별자치도,원주시,87
2018.05,강원특별자치도,원주시,87
2018.06,강원특별자치도,원주시,87
2018.07,강원특별자치도,원주시,87
2018.08,강원특별자치도,원주시,100
2018.09,강원특별자치도,원주시,4
2018.10,강원특별자치도,원주시,5
2018.11,강원특별자치도,원주시,5
2018.12,강원특별자치도,원주시,31
2019.01,강원특별자치도,원주시,80
2019.02,강원특별자치도,원주시,51
2019.03,강원특별자치도,원주시,51
2019.04,강원특별자치도,원주시,51
2019.05,강원특별자치도,원주시,64
2019.06,강원특별자치도,원주시,61
2019.07,강원특별자치도,원주시,66
2019.08,강원특별자치도,원주시,65
2019.09,강원특별자치도,원주시,61
2019.10,강원특별자치도,원주시,55
2019.11,강원특별자치도,원주시,78
2019.12,강원특별자치도,원주시,99
2020.01,강원특별자치도,원주시,87
2020.02,강원특별자치도,원주시,62
2020.03,강원특별자치도,원주시,45
2020.04,강원특별자치도,원주시,21
2020.05,강원특별자치도,원주시,7
2020.06,강원특별자치도,원주시,9
2020.07,강원특별자치도,원주시,6
2020.08,강원특별자치도,원주시,6
2020.09,강원특별자치도,원주시,6
2020.10,강원특별자치도,원주시,6
2020.11,강원특별자치도,원주시,6
2020.12,강원특별자치도,원주시,6
2016.01,강원특별자치도,강릉시,313
2016.02,강원특별자치도,강릉시,313
2016.03,강원특별자치도,강릉시,313
2016.04,강원특별자치도,강릉시,268
2016.05,강원특별자치도,강릉시,268
2016.06,강원특별자치도,강릉시,268
2016.07,강원특별자치도,강릉시,268
2016.08,강원특별자치도,강릉시,268
2016.09,강원특별자치도,강릉시,268
2016.10,강원특별자치도,강릉시,268
2016.11,강원특별자치도,강릉시,268
2016.12,강원특별자치도,강릉시,268
2017.01,강원특별자치도,강릉시,201
2017.02,강원특별자치도,강릉시,202
2017.03,강원특별자치도,강릉시,199
2017.04,강원특별자치도,강릉시,198
2017.05,강원특별자치도,강릉시,198
2017.06,강원특별자치도,강릉시,194
2017.07,강원특별자치도,강릉시,187
2017.08,강원특별자치도,강릉시,189
2017.09,강원특별자치도,강릉시,185
2017.10,강원특별자치도,강릉시,185
2017.11,강원특별자치도,강릉시,185
2017.12,강원특별자치도,강릉시,185
2018.01,강원특별자치도,강릉시,182
2018.02,강원특별자치도,강릉시,182
2018.03,강원특별자치도,강릉시,190
2018.04,강원특별자치도,강릉시,190
2018.05,강원특별자치도,강릉시,190
2018.06,강원특별자치도,강릉시,190
2018.07,강원특별자치도,강릉시,190
2018.08,강원특별자치도,강릉시,190
2018.09,강원특별자치도,강릉시,190
2018.10,강원특별자치도,강릉시,190
2018.11,강원특별자치도,강릉시,190
2018.12,강원특별자치도,강릉시,189
2019.01,강원특별자치도,강릉시,189
2019.02,강원특별자치도,강릉시,189
2019.03,강원특별자치도,강릉시,201
2019.04,강원특별자치도,강릉시,189
2019.05,강원특별자치도,강릉시,166
2019.06,강원특별자치도,강릉시,165
2019.07,강원특별자치도,강릉시,165
2019.08,강원특별자치도,강릉시,164
2019.09,강원특별자치도,강릉시,164
2019.10,강원특별자치도,강릉시,164
2019.11,강원특별자치도,강릉시,163
2019.12,강원특별자치도,강릉시,168
2020.01,강원특별자치도,강릉시,168
2020.02,강원특별자치도,강릉시,169
2020.03,강원특별자치도,강릉시,118
2020.04,강원특별자치도,강릉시,118
2020.05,강원특별자치도,강릉시,124
2020.06,강원특별자치도,강릉시,141
2020.07,강원특별자치도,강릉시,148
2020.08,강원특별자치도,강릉시,126
2020.09,강원특별자치도,강릉시,122
2020.10,강원특별자치도,강릉시,103
2020.11,강원특별자치도,강릉시,57
2020.12,강원특별자치도,강릉시,56
2016.01,강원특별자치도,동해시,4
2016.02,강원특별자치도,동해시,4
2016.03,강원특별자치도,동해시,4
2016.04,강원특별자치도,동해시,4
2016.05,강원특별자치도,동해시,4
2016.06,강원특별자치도,동해시,4
2016.07,강원특별자치도,동해시,4
2016.08,강원특별자치도,동해시,1
2016.09,강원특별자치도,동해시,1
2016.10,강원특별자치도,동해시,1
2016.11,강원특별자치도,동해시,1
2016.12,강원특별자치도,동해시,1
2017.01,강원특별자치도,동해시,0
2017.02,강원특별자치도,동해시,0
2017.03,강원특별자치도,동해시,0
2017.04,강원특별자치도,동해시,0
2017.05,강원특별자치도,동해시,0
2017.06,강원특별자치도,동해시,0
2017.07,강원특별자치도,동해시,0
2017.08,강원특별자치도,동해시,0
2017.09,강원특별자치도,동해시,0
2017.10,강원특별자치도,동해시,0
2017.11,강원특별자치도,동해시,0
2017.12,강원특별자치도,동해시,0
2018.01,강원특별자치도,동해시,0
2018.02,강원특별자치도,동해시,0
2018.03,강원특별자치도,동해시,0
2018.04,강원특별자치도,동해시,0
2018.05,강원특별자치도,동해시,0
2018.06,강원특별자치도,동해시,0
2018.07,강원특별자치도,동해시,8
2018.08,강원특별자치도,동해시,7
2018.09,강원특별자치도,동해시,5
2018.10,강원특별자치도,동해시,5
2018.11,강원특별자치도,동해시,5
2018.12,강원특별자치도,동해시,5
2019.01,강원특별자치도,동해시,51
2019.02,강원특별자치도,동해시,56
2019.03,강원특별자치도,동해시,54
2019.04,강원특별자치도,동해시,67
2019.05,강원특별자치도,동해시,68
2019.06,강원특별자치도,동해시,58
2019.07,강원특별자치도,동해시,56
2019.08,강원특별자치도,동해시,53
2019.09,강원특별자치도,동해시,53
2019.10,강원특별자치도,동해시,53
2019.11,강원특별자치도,동해시,39
2019.12,강원특별자치도,동해시,239
2020.01,강원특별자치도,동해시,236
2020.02,강원특별자치도,동해시,420
2020.03,강원특별자치도,동해시,397
2020.04,강원특별자치도,동해시,432
2020.05,강원특별자치도,동해시,418
2020.06,강원특별자치도,동해시,328
2020.07,강원특별자치도,동해시,289
2020.08,강원특별자치도,동해시,249
2020.09,강원특별자치도,동해시,216
2020.10,강원특별자치도,동해시,165
2020.11,강원특별자치도,동해시,146
2020.12,강원특별자치도,동해시,121
2016.01,강원특별자치도,태백시,51
2016.02,강원특별자치도,태백시,51
2016.03,강원특별자치도,태백시,51
2016.04,강원특별자치도,태백시,51
2016.05,강원특별자치도,태백시,51
2016.06,강원특별자치도,태백시,51
2016.07,강원특별자치도,태백시,51
2016.08,강원특별자치도,태백시,46
2016.09,강원특별자치도,태백시,46
2016.10,강원특별자치도,태백시,3
2016.11,강원특별자치도,태백시,3
2016.12,강원특별자치도,태백시,3
2017.01,강원특별자치도,태백시,3
2017.02,강원특별자치도,태백시,3
2017.03,강원특별자치도,태백시,3
2017.04,강원특별자치도,태백시,3
2017.05,강원특별자치도,태백시,13
2017.06,강원특별자치도,태백시,13
2017.07,강원특별자치도,태백시,13
2017.08,강원특별자치도,태백시,13
2017.09,강원특별자치도,태백시,13
2017.10,강원특별자치도,태백시,13
2017.11,강원특별자치도,태백시,13
2017.12,강원특별자치도,태백시,8
2018.01,강원특별자치도,태백시,8
2018.02,강원특별자치도,태백시,8
2018.03,강원특별자치도,태백시,8
2018.04,강원특별자치도,태백시,8
2018.05,강원특별자치도,태백시,8
2018.06,강원특별자치도,태백시,8
2018.07,강원특별자치도,태백시,8
2018.08,강원특별자치도,태백시,8
2018.09,강원특별자치도,태백시,8
2018.10,강원특별자치도,태백시,8
2018.11,강원특별자치도,태백시,8
2018.12,강원특별자치도,태백시,8
2019.01,강원특별자치도,태백시,8
2019.02,강원특별자치도,태백시,8
2019.03,강원특별자치도,태백시,8
2019.04,강원특별자치도,태백시,8
2019.05,강원특별자치도,태백시,97
2019.06,강원특별자치도,태백시,72
2019.07,강원특별자치도,태백시,70
2019.08,강원특별자치도,태백시,46
2019.09,강원특별자치도,태백시,46
2019.10,강원특별자치도,태백시,32
2019.11,강원특별자치도,태백시,17
2019.12,강원특별자치도,태백시,5
2020.01,강원특별자치도,태백시,3
2020.02,강원특별자치도,태백시,0
2020.03,강원특별자치도,태백시,0
2020.04,강원특별자치도,태백시,0
2020.05,강원특별자치도,태백시,0
2020.06,강원특별자치도,태백시,0
2020.07,강원특별자치도,태백시,0
2020.08,강원특별자치도,태백시,0
2020.09,강원특별자치도,태백시,0
2020.10,강원특별자치도,태백시,0
2020.11,강원특별자치도,태백시,0
2020.12,강원특별자치도,태백시,0
2016.01,강원특별자치도,속초시,6
2016.02,강원특별자치도,속초시,6
2016.03,강원특별자치도,속초시,6
2016.04,강원특별자치도,속초시,6
2016.05,강원특별자치도,속초시,6
2016.06,강원특별자치도,속초시,6
2016.07,강원특별자치도,속초시,6
2016.08,강원특별자치도,속초시,6
2016.09,강원특별자치도,속초시,6
2016.10,강원특별자치도,속초시,6
2016.11,강원특별자치도,속초시,6
2016.12,강원특별자치도,속초시,6
2017.01,강원특별자치도,속초시,6
2017.02,강원특별자치도,속초시,6
2017.03,강원특별자치도,속초시,6
2017.04,강원특별자치도,속초시,6
2017.05,강원특별자치도,속초시,6
2017.06,강원특별자치도,속초시,6
2017.07,강원특별자치도,속초시,6
2017.08,강원특별자치도,속초시,6
2017.09,강원특별자치도,속초시,6
2017.10,강원특별자치도,속초시,6
2017.11,강원특별자치도,속초시,6
2017.12,강원특별자치도,속초시,6
2018.01,강원특별자치도,속초시,6
2018.02,강원특별자치도,속초시,6
2018.03,강원특별자치도,속초시,6
2018.04,강원특별자치도,속초시,6
2018.05,강원특별자치도,속초시,6
2018.06,강원특별자치도,속초시,6
2018.07,강원특별자치도,속초시,6
2018.08,강원특별자치도,속초시,6
2018.09,강원특별자치도,속초시,6
2018.10,강원특별자치도,속초시,6
2018.11,강원특별자치도,속초시,6
2018.12,강원특별자치도,속초시,6
2019.01,강원특별자치도,속초시,6
2019.02,강원특별자치도,속초시,6
2019.03,강원특별자치도,속초시,0
2019.04,강원특별자치도,속초시,0
2019.05,강원특별자치도,속초시,0
2019.06,강원특별자치도,속초시,0
2019.07,강원특별자치도,속초시,0
2019.08,강원특별자치도,속초시,0
2019.09,강원특별자치도,속초시,0
2019.10,강원특별자치도,속초시,0
2019.11,강원특별자치도,속초시,0
2019.12,강원특별자치도,속초시,0
2020.01,강원특별자치도,속초시,5
2020.02,강원특별자치도,속초시,6
2020.03,강원특별자치도,속초시,6
2020.04,강원특별자치도,속초시,83
2020.05,강원특별자치도,속초시,79
2020.06,강원특별자치도,속초시,78
2020.07,강원특별자치도,속초시,86
2020.08,강원특별자치도,속초시,87
2020.09,강원특별자치도,속초시,87
2020.10,강원특별자치도,속초시,85
2020.11,강원특별자치도,속초시,84
2020.12,강원특별자치도,속초시,84
2016.01,강원특별자치도,삼척시,0
2016.02,강원특별자치도,삼척시,0
2016.03,강원특별자치도,삼척시,0
2016.04,강원특별자치도,삼척시,0
2016.05,강원특별자치도,삼척시,0
2016.06,강원특별자치도,삼척시,0
2016.07,강원특별자치도,삼척시,0
2016.08,강원특별자치도,삼척시,0
2016.09,강원특별자치도,삼척시,0
2016.10,강원특별자치도,삼척시,0
2016.11,강원특별자치도,삼척시,0
2016.12,강원특별자치도,삼척시,0
2017.01,강원특별자치도,삼척시,0
2017.02,강원특별자치도,삼척시,0
2017.03,강원특별자치도,삼척시,0
2017.04,강원특별자치도,삼척시,0
2017.05,강원특별자치도,삼척시,0
2017.06,강원특별자치도,삼척시,0
2017.07,강원특별자치도,삼척시,0
2017.08,강원특별자치도,삼척시,0
2017.09,강원특별자치도,삼척시,0
2017.10,강원특별자치도,삼척시,0
2017.11,강원특별자치도,삼척시,0
2017.12,강원특별자치도,삼척시,0
2018.01,강원특별자치도,삼척시,0
2018.02,강원특별자치도,삼척시,12
2018.03,강원특별자치도,삼척시,39
2018.04,강원특별자치도,삼척시,35
2018.05,강원특별자치도,삼척시,56
2018.06,강원특별자치도,삼척시,57
2018.07,강원특별자치도,삼척시,45
2018.08,강원특별자치도,삼척시,43
2018.09,강원특별자치도,삼척시,43
2018.10,강원특별자치도,삼척시,36
2018.11,강원특별자치도,삼척시,36
2018.12,강원특별자치도,삼척시,35
2019.01,강원특별자치도,삼척시,32
2019.02,강원특별자치도,삼척시,32
2019.03,강원특별자치도,삼척시,32
2019.04,강원특별자치도,삼척시,31
2019.05,강원특별자치도,삼척시,31
2019.06,강원특별자치도,삼척시,31
2019.07,강원특별자치도,삼척시,31
2019.08,강원특별자치도,삼척시,24
2019.09,강원특별자치도,삼척시,20
2019.10,강원특별자치도,삼척시,18
2019.11,강원특별자치도,삼척시,17
2019.12,강원특별자치도,삼척시,11
2020.01,강원특별자치도,삼척시,9
2020.02,강원특별자치도,삼척시,8
2020.03,강원특별자치도,삼척시,8
2020.04,강원특별자치도,삼척시,8
2020.05,강원특별자치도,삼척시,8
2020.06,강원특별자치도,삼척시,7
2020.07,강원특별자치도,삼척시,7
2020.08,강원특별자치도,삼척시,7
2020.09,강원특별자치도,삼척시,7
2020.10,강원특별자치도,삼척시,7
2020.11,강원특별자치도,삼척시,7
2020.12,강원특별자치도,삼척시,7
2016.01,강원특별자치도,홍천군,28
2016.02,강원특별자치도,홍천군,28
2016.03,강원특별자치도,홍천군,28
2016.04,강원특별자치도,홍천군,28
2016.05,강원특별자치도,홍천군,28
2016.06,강원특별자치도,홍천군,28
2016.07,강원특별자치도,홍천군,25
2016.08,강원특별자치도,홍천군,25
2016.09,강원특별자치도,홍천군,25
2016.10,강원특별자치도,홍천군,25
2016.11,강원특별자치도,홍천군,28
2016.12,강원특별자치도,홍천군,28
2017.01,강원특별자치도,홍천군,28
2017.02,강원특별자치도,홍천군,26
2017.03,강원특별자치도,홍천군,26
2017.04,강원특별자치도,홍천군,21
2017.05,강원특별자치도,홍천군,21
2017.06,강원특별자치도,홍천군,20
2017.07,강원특별자치도,홍천군,20
2017.08,강원특별자치도,홍천군,20
2017.09,강원특별자치도,홍천군,20
2017.10,강원특별자치도,홍천군,20
2017.11,강원특별자치도,홍천군,20
2017.12,강원특별자치도,홍천군,20
2018.01,강원특별자치도,홍천군,20
2018.02,강원특별자치도,홍천군,20
2018.03,강원특별자치도,홍천군,20
2018.04,강원특별자치도,홍천군,19
2018.05,강원특별자치도,홍천군,26
2018.06,강원특별자치도,홍천군,18
2018.07,강원특별자치도,홍천군,18
2018.08,강원특별자치도,홍천군,18
2018.09,강원특별자치도,홍천군,18
2018.10,강원특별자치도,홍천군,18
2018.11,강원특별자치도,홍천군,17
2018.12,강원특별자치도,홍천군,15
2019.01,강원특별자치도,홍천군,14
2019.02,강원특별자치도,홍천군,14
2019.03,강원특별자치도,홍천군,14
2019.04,강원특별자치도,홍천군,14
2019.05,강원특별자치도,홍천군,14
2019.06,강원특별자치도,홍천군,14
2019.07,강원특별자치도,홍천군,14
2019.08,강원특별자치도,홍천군,14
2019.09,강원특별자치도,홍천군,14
2019.10,강원특별자치도,홍천군,14
2019.11,강원특별자치도,홍천군,14
2019.12,강원특별자치도,홍천군,8
2020.01,강원특별자치도,홍천군,7
2020.02,강원특별자치도,홍천군,7
2020.03,강원특별자치도,홍천군,7
2020.04,강원특별자치도,홍천군,7
2020.05,강원특별자치도,홍천군,7
2020.06,강원특별자치도,홍천군,7
2020.07,강원특별자치도,홍천군,7
2020.08,강원특별자치도,홍천군,7
2020.09,강원특별자치도,홍천군,7
2020.10,강원특별자치도,홍천군,7
2020.11,강원특별자치도,홍천군,7
2020.12,강원특별자치도,홍천군,7
2016.01,강원특별자치도,횡성군,0
2016.02,강원특별자치도,횡성군,0
2016.03,강원특별자치도,횡성군,0
2016.04,강원특별자치도,횡성군,0
2016.05,강원특별자치도,횡성군,0
2016.06,강원특별자치도,횡성군,0
2016.07,강원특별자치도,횡성군,0
2016.08,강원특별자치도,횡성군,0
2016.09,강원특별자치도,횡성군,0
2016.10,강원특별자치도,횡성군,0
2016.11,강원특별자치도,횡성군,0
2016.12,강원특별자치도,횡성군,0
2017.01,강원특별자치도,횡성군,0
2017.02,강원특별자치도,횡성군,0
2017.03,강원특별자치도,횡성군,0
2017.04,강원특별자치도,횡성군,0
2017.05,강원특별자치도,횡성군,0
2017.06,강원특별자치도,횡성군,0
2017.07,강원특별자치도,횡성군,0
2017.08,강원특별자치도,횡성군,0
2017.09,강원특별자치도,횡성군,0
2017.10,강원특별자치도,횡성군,0
2017.11,강원특별자치도,횡성군,0
2017.12,강원특별자치도,횡성군,0
2018.01,강원특별자치도,횡성군,0
2018.02,강원특별자치도,횡성군,0
2018.03,강원특별자치도,횡성군,0
2018.04,강원특별자치도,횡성군,0
2018.05,강원특별자치도,횡성군,0
2018.06,강원특별자치도,횡성군,74
2018.07,강원특별자치도,횡성군,72
2018.08,강원특별자치도,횡성군,72
2018.09,강원특별자치도,횡성군,77
2018.10,강원특별자치도,횡성군,75
2018.11,강원특별자치도,횡성군,72
2018.12,강원특별자치도,횡성군,73
2019.01,강원특별자치도,횡성군,70
2019.02,강원특별자치도,횡성군,67
2019.03,강원특별자치도,횡성군,64
2019.04,강원특별자치도,횡성군,63
2019.05,강원특별자치도,횡성군,63
2019.06,강원특별자치도,횡성군,60
2019.07,강원특별자치도,횡성군,57
2019.08,강원특별자치도,횡성군,56
2019.09,강원특별자치도,횡성군,54
2019.10,강원특별자치도,횡성군,52
2019.11,강원특별자치도,횡성군,51
2019.12,강원특별자치도,횡성군,51
2020.01,강원특별자치도,횡성군,51
2020.02,강원특별자치도,횡성군,51
2020.03,강원특별자치도,횡성군,51
2020.04,강원특별자치도,횡성군,49
2020.05,강원특별자치도,횡성군,49
2020.06,강원특별자치도,횡성군,47
2020.07,강원특별자치도,횡성군,45
2020.08,강원특별자치도,횡성군,45
2020.09,강원특별자치도,횡성군,45
2020.10,강원특별자치도,횡성군,45
2020.11,강원특별자치도,횡성군,45
2020.12,강원특별자치도,횡성군,44
2016.01,강원특별자치도,영월군,0
2016.02,강원특별자치도,영월군,0
2016.03,강원특별자치도,영월군,0
2016.04,강원특별자치도,영월군,0
2016.05,강원특별자치도,영월군,0
2016.06,강원특별자치도,영월군,0
2016.07,강원특별자치도,영월군,0
2016.08,강원특별자치도,영월군,0
2016.09,강원특별자치도,영월군,0
